"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","669236","","","","0"
"1994-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","673268","","","","0"
"1994-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","686444","","","","0"
"1994-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","694480","","","","0"
"1995-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","700912","","","","0"
"1995-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","709180","","","","0"
"1995-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","719864","","","","0"
"1995-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","720384","","","","0"
"1996-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","728660","","","","0"
"1996-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","734624","","","","0"
"1996-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","742344","","","","0"
"1996-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","755248","","","","0"
"1997-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","764640","","","","0"
"1997-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","777668","","","","0"
"1997-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","783420","","","","0"
"1997-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","791568","","","","0"
"1998-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","802932","","","","0"
"1998-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","817200","","","","0"
"1998-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","815228","","","","0"
"1998-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","823716","","","","0"
"1999-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","834100","","","","0"
"1999-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","846520","","","","0"
"1999-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","859048","","","","0"
"1999-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","872780","","","","0"
"2000-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","892948","","","","0"
"2000-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","907744","","","","0"
"2000-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","921712","","","","0"
"2000-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","927212","","","","0"
"2001-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","932344","","","","0"
"2001-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","955660","","","","0"
"2001-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","942572","","","","0"
"2001-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","947124","","","","0"
"2002-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","953676","","","","0"
"2002-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","969888","","","","0"
"2002-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","977456","","","","0"
"2002-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","996864","","","","0"
"2003-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","998800","","","","0"
"2003-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1010312","","","","0"
"2003-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1027104","","","","0"
"2003-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1031644","","","","0"
"2004-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1054688","","","","0"
"2004-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1061448","","","","0"
"2004-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1074504","","","","0"
"2004-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1090688","","","","0"
"2005-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1114928","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1130372","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1148904","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1156972","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1185020","","","","0"
"2006-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1200260","","","","0"
"2006-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1215632","","","","0"
"2006-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1228984","","","","0"
"2007-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1247776","","","","0"
"2007-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1294192","","","","0"
"2007-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1310380","","","","0"
"2007-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1328952","","","","0"
"2008-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1351168","","","","0"
"2008-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1343952","","","","0"
"2008-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1347604","","","","0"
"2008-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1326604","","","","0"
"2009-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1319040","","","","0"
"2009-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1316092","","","","0"
"2009-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1322476","","","","0"
"2009-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1332472","","","","0"
"2010-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1331812","","","","0"
