Date,Value,labels
2012-03-01T00:00:00,0.016867469879518072,2012-03-01T00:00:00
2012-04-01T00:00:00,0.007936507936507936,2012-04-01T00:00:00
2012-05-01T00:00:00,0.003965107057890563,2012-05-01T00:00:00
2012-06-01T00:00:00,0.012769353551476457,2012-06-01T00:00:00
2012-07-01T00:00:00,0.008750994431185362,2012-07-01T00:00:00
2012-08-01T00:00:00,0.010292953285827395,2012-08-01T00:00:00
2012-09-01T00:00:00,0.014285714285714285,2012-09-01T00:00:00
2012-10-01T00:00:00,0.006289308176100629,2012-10-01T00:00:00
2012-11-01T00:00:00,0.005529225908372828,2012-11-01T00:00:00
2012-12-01T00:00:00,0,2012-12-01T00:00:00
2013-01-01T00:00:00,-0.004720692368214005,2013-01-01T00:00:00
2013-02-01T00:00:00,0.008688783570300158,2013-02-01T00:00:00
2013-03-01T00:00:00,0.011848341232227487,2013-03-01T00:00:00
2013-04-01T00:00:00,0.013385826771653543,2013-04-01T00:00:00
2013-05-01T00:00:00,0.022906793048973143,2013-05-01T00:00:00
2013-06-01T00:00:00,0.022852639873916468,2013-06-01T00:00:00
2013-07-01T00:00:00,0.022082018927444796,2013-07-01T00:00:00
2013-08-01T00:00:00,0.014106583072100314,2013-08-01T00:00:00
2013-09-01T00:00:00,0.013302034428794992,2013-09-01T00:00:00
2013-10-01T00:00:00,0.01015625,2013-10-01T00:00:00
2013-11-01T00:00:00,0.01728201099764336,2013-11-01T00:00:00
2013-12-01T00:00:00,0.020553359683794466,2013-12-01T00:00:00
2014-01-01T00:00:00,0.026877470355731226,2014-01-01T00:00:00
2014-02-01T00:00:00,0.02427564604541895,2014-02-01T00:00:00
2014-03-01T00:00:00,0.039032006245121,2014-03-01T00:00:00
2014-04-01T00:00:00,0.027195027195027196,2014-04-01T00:00:00
2014-05-01T00:00:00,0.025482625482625483,2014-05-01T00:00:00
2014-06-01T00:00:00,0.01926040061633282,2014-06-01T00:00:00
2014-07-01T00:00:00,0.02546296296296296,2014-07-01T00:00:00
2014-08-01T00:00:00,0.025502318392581144,2014-08-01T00:00:00
2014-09-01T00:00:00,0.026254826254826256,2014-09-01T00:00:00
2014-10-01T00:00:00,0.030162412993039442,2014-10-01T00:00:00
2014-11-01T00:00:00,0.020077220077220077,2014-11-01T00:00:00
2014-12-01T00:00:00,0.018590240123934933,2014-12-01T00:00:00
2015-01-01T00:00:00,0.008468052347959968,2015-01-01T00:00:00
2015-02-01T00:00:00,0.009174311926605505,2015-02-01T00:00:00
2015-03-01T00:00:00,-0.0007513148009015778,2015-03-01T00:00:00
2015-04-01T00:00:00,0.00680786686838124,2015-04-01T00:00:00
2015-05-01T00:00:00,0.006024096385542169,2015-05-01T00:00:00
2015-06-01T00:00:00,0.016628873771730914,2015-06-01T00:00:00
2015-07-01T00:00:00,0.012791572610985704,2015-07-01T00:00:00
2015-08-01T00:00:00,0.01733232856066315,2015-08-01T00:00:00
2015-09-01T00:00:00,0.012791572610985704,2015-09-01T00:00:00
2015-10-01T00:00:00,0.014264264264264264,2015-10-01T00:00:00
2015-11-01T00:00:00,0.01968205904617714,2015-11-01T00:00:00
2015-12-01T00:00:00,0.015209125475285171,2015-12-01T00:00:00
2016-01-01T00:00:00,0.020610687022900764,2016-01-01T00:00:00
2016-02-01T00:00:00,0.013636363636363636,2016-02-01T00:00:00
2016-03-01T00:00:00,0.015037593984962405,2016-03-01T00:00:00
2016-04-01T00:00:00,0.015026296018031555,2016-04-01T00:00:00
2016-05-01T00:00:00,0.014970059880239521,2016-05-01T00:00:00
2016-06-01T00:00:00,0.013382899628252789,2016-06-01T00:00:00
2016-07-01T00:00:00,0.007429420505200594,2016-07-01T00:00:00
2016-08-01T00:00:00,0.006666666666666667,2016-08-01T00:00:00
2016-09-01T00:00:00,0.005200594353640416,2016-09-01T00:00:00
2016-10-01T00:00:00,0.0051813471502590676,2016-10-01T00:00:00
2016-11-01T00:00:00,0.0022271714922048997,2016-11-01T00:00:00
2016-12-01T00:00:00,0.010486891385767791,2016-12-01T00:00:00
2017-01-01T00:00:00,0.02468212415856395,2017-01-01T00:00:00
2017-02-01T00:00:00,0.021674140508221227,2017-02-01T00:00:00
2017-03-01T00:00:00,0.013333333333333334,2017-03-01T00:00:00
2017-04-01T00:00:00,0.017024426350851222,2017-04-01T00:00:00
2017-05-01T00:00:00,0.011799410029498525,2017-05-01T00:00:00
2017-06-01T00:00:00,0.004402054292002935,2017-06-01T00:00:00
2017-07-01T00:00:00,0.01032448377581121,2017-07-01T00:00:00
2017-08-01T00:00:00,0.011037527593818985,2017-08-01T00:00:00
2017-09-01T00:00:00,0.012564671101256468,2017-09-01T00:00:00
2017-10-01T00:00:00,0.013254786450662739,2017-10-01T00:00:00
2017-11-01T00:00:00,0.025185185185185185,2017-11-01T00:00:00
2017-12-01T00:00:00,0.02001482579688658,2017-12-01T00:00:00
2018-01-01T00:00:00,0.013868613138686132,2018-01-01T00:00:00
2018-02-01T00:00:00,0.021945866861741038,2018-02-01T00:00:00
2018-03-01T00:00:00,0.02266081871345029,2018-03-01T00:00:00
2018-04-01T00:00:00,0.023289665211062592,2018-04-01T00:00:00
2018-05-01T00:00:00,0.025510204081632654,2018-05-01T00:00:00
2018-06-01T00:00:00,0.027757487216946677,2018-06-01T00:00:00
2018-07-01T00:00:00,0.035036496350364967,2018-07-01T00:00:00
2018-08-01T00:00:00,0.03056768558951965,2018-08-01T00:00:00
2018-09-01T00:00:00,0.029927007299270073,2018-09-01T00:00:00
2018-10-01T00:00:00,0.027616279069767442,2018-10-01T00:00:00
2018-11-01T00:00:00,0.016618497109826588,2018-11-01T00:00:00
2018-12-01T00:00:00,0.021075581395348836,2018-12-01T00:00:00
2019-01-01T00:00:00,0.011519078473722102,2019-01-01T00:00:00
2019-02-01T00:00:00,0.0164638511095204,2019-02-01T00:00:00
2019-03-01T00:00:00,0.0228734810578985,2019-03-01T00:00:00
2019-04-01T00:00:00,0.022048364153627313,2019-04-01T00:00:00
2019-05-01T00:00:00,0.023454157782515993,2019-05-01T00:00:00
2019-06-01T00:00:00,0.014214641080312722,2019-06-01T00:00:00
2019-07-01T00:00:00,0.012693935119887164,2019-07-01T00:00:00
2019-08-01T00:00:00,0.012711864406779662,2019-08-01T00:00:00
2019-09-01T00:00:00,0.012756909992912827,2019-09-01T00:00:00
2019-10-01T00:00:00,0.015558698727015558,2019-10-01T00:00:00
2019-11-01T00:00:00,0.02061122956645345,2019-11-01T00:00:00
2019-12-01T00:00:00,0.022775800711743774,2019-12-01T00:00:00
2020-01-01T00:00:00,0.0298932384341637,2020-01-01T00:00:00
2020-02-01T00:00:00,0.02464788732394366,2020-02-01T00:00:00
2020-03-01T00:00:00,0.0069881201956673656,2020-03-01T00:00:00
2020-04-01T00:00:00,-0.0048712595685455815,2020-04-01T00:00:00
2020-05-01T00:00:00,0.0006944444444444445,2020-05-01T00:00:00
2020-06-01T00:00:00,0.0161177295024527,2020-06-01T00:00:00
2020-07-01T00:00:00,0.009052924791086351,2020-07-01T00:00:00
2020-08-01T00:00:00,0.005578800557880056,2020-08-01T00:00:00
2020-09-01T00:00:00,0.01469559132260322,2020-09-01T00:00:00
2020-10-01T00:00:00,0.011142061281337047,2020-10-01T00:00:00
2020-11-01T00:00:00,0.012534818941504178,2020-11-01T00:00:00
2020-12-01T00:00:00,0.007654836464857342,2020-12-01T00:00:00
2021-01-01T00:00:00,0.007601935038009675,2021-01-01T00:00:00
2021-02-01T00:00:00,0.006185567010309278,2021-02-01T00:00:00
2021-03-01T00:00:00,0.01943095072866065,2021-03-01T00:00:00
2021-04-01T00:00:00,0.032867132867132866,2021-04-01T00:00:00
2021-05-01T00:00:00,0.031228313671061762,2021-05-01T00:00:00
2021-06-01T00:00:00,0.02689655172413793,2021-06-01T00:00:00
2021-07-01T00:00:00,0.037267080745341616,2021-07-01T00:00:00
2021-08-01T00:00:00,0.047156726768377254,2021-08-01T00:00:00
2021-09-01T00:00:00,0.04,2021-09-01T00:00:00
2021-10-01T00:00:00,0.04338842975206612,2021-10-01T00:00:00
2021-11-01T00:00:00,0.04264099037138927,2021-11-01T00:00:00
2021-12-01T00:00:00,0.04765193370165746,2021-12-01T00:00:00
2022-01-01T00:00:00,0.04801097393689986,2022-01-01T00:00:00
2022-02-01T00:00:00,0.055327868852459015,2022-02-01T00:00:00
2022-03-01T00:00:00,0.0653505786249149,2022-03-01T00:00:00
2022-04-01T00:00:00,0.06296547054840894,2022-04-01T00:00:00
2022-05-01T00:00:00,0.07133243606998654,2022-05-01T00:00:00
2022-06-01T00:00:00,0.08394895903290799,2022-06-01T00:00:00
2022-07-01T00:00:00,0.07385229540918163,2022-07-01T00:00:00
2022-08-01T00:00:00,0.059602649006622516,2022-08-01T00:00:00
2022-09-01T00:00:00,0.0616710875331565,2022-09-01T00:00:00
2022-10-01T00:00:00,0.06798679867986798,2022-10-01T00:00:00
2022-11-01T00:00:00,0.06596306068601583,2022-11-01T00:00:00
2022-12-01T00:00:00,0.05998681608437706,2022-12-01T00:00:00
2023-01-01T00:00:00,0.05039267015706806,2023-01-01T00:00:00
2023-02-01T00:00:00,0.036245954692556634,2023-02-01T00:00:00
2023-03-01T00:00:00,0.033226837060702875,2023-03-01T00:00:00
2023-04-01T00:00:00,0.04267515923566879,2023-04-01T00:00:00
2023-05-01T00:00:00,0.03077889447236181,2023-05-01T00:00:00
2023-06-01T00:00:00,0.01858736059479554,2023-06-01T00:00:00
2023-07-01T00:00:00,0.028500619578686492,2023-07-01T00:00:00
2023-08-01T00:00:00,0.0425,2023-08-01T00:00:00
2023-09-01T00:00:00,0.03685196752029981,2023-09-01T00:00:00
2023-10-01T00:00:00,0.021013597033374538,2023-10-01T00:00:00
2023-11-01T00:00:00,0.024752475247524754,2023-11-01T00:00:00
2023-12-01T00:00:00,0.029850746268656716,2023-12-01T00:00:00
2024-01-01T00:00:00,0.03364485981308411,2024-01-01T00:00:00
2024-02-01T00:00:00,0.04184884447220487,2024-02-01T00:00:00
2024-03-01T00:00:00,0.03463203463203463,2024-03-01T00:00:00
2024-04-01T00:00:00,0.029932803909590716,2024-04-01T00:00:00
2024-05-01T00:00:00,0.030469226081657527,2024-05-01T00:00:00
2024-06-01T00:00:00,0.030413625304136254,2024-06-01T00:00:00
2024-07-01T00:00:00,0.02650602409638554,2024-07-01T00:00:00
2024-08-01T00:00:00,0.02038369304556355,2024-08-01T00:00:00
2024-09-01T00:00:00,0.01927710843373494,2024-09-01T00:00:00
2024-10-01T00:00:00,0.029661016949152543,2024-10-01T00:00:00
